"RowID","State","Account length","Area code","International plan","Voice mail plan","Number vmail messages","Total day minutes","Total day calls","Total day charge","Total eve minutes","Total eve calls","Total eve charge","Total night minutes","Total night calls","Total night charge","Total intl minutes","Total intl calls","Total intl charge","Customer service calls","Churn","DayChargePerMinute","EveChargePerMinute","NightChargePerMinute","IntChargePerMinute","SampleFlag"
"2204","NM","158","408","false","false","0","172.4","114","29.31","256.6","69","21.81","235.3","104","10.59","0","0","0","2","false","0.170011600928074","0.0849961028838659","0.045006374840629","","Training"
"556","CT","84","510","false","true","42","165.3","97","28.1","223.5","118","19","260.8","72","11.74","7.6","7","2.05","3","false","0.169993950393224","0.0850111856823266","0.0450153374233129","0.269736842105263","Training"
"29","AZ","12","408","false","false","0","249.6","118","42.43","252.4","119","21.45","280.2","90","12.61","11.8","3","3.19","1","true","0.169991987179487","0.0849841521394612","0.0450035688793719","0.270338983050847","Training"
"2654","SD","163","415","true","false","0","197.2","90","33.52","188.5","113","16.02","211.1","94","9.5","7.8","8","2.11","1","false","0.169979716024341","0.0849867374005305","0.0450023685457129","0.27051282051282","Training"
"1070","VT","73","415","false","false","0","217.8","91","37.03","220.6","97","18.75","277.3","89","12.48","10.3","6","2.78","1","true","0.170018365472911","0.0849954669084316","0.0450054093040029","0.269902912621359","Training"
"385","GA","141","510","false","true","23","149.7","112","25.45","162.5","118","13.81","220.3","115","9.91","7.6","2","2.05","3","false","0.17000668002672","0.0849846153846154","0.0449841125737631","0.269736842105263","Training"
"596","WY","33","415","false","false","0","213.9","88","36.36","239.8","119","20.38","148.7","71","6.69","9.8","14","2.65","2","false","0.169985974754558","0.0849874895746455","0.0449899125756557","0.270408163265306","Training"
"2078","DC","66","415","false","false","0","146.4","107","24.89","196.5","99","16.7","230.1","106","10.35","7.8","2","2.11","1","false","0.170013661202186","0.0849872773536896","0.044980443285528","0.27051282051282","Training"
"66","NY","144","408","false","false","0","61.6","117","10.47","77.1","85","6.55","173","99","7.79","8.2","7","2.21","4","true","0.169967532467532","0.0849546044098573","0.045028901734104","0.269512195121951","Training"
"2609","NC","127","510","false","false","0","134.9","79","22.93","221.5","114","18.83","113.8","118","5.12","15","2","4.05","1","false","0.16997776130467","0.0850112866817156","0.0449912126537786","0.27","Training"
"116","NV","113","415","false","true","23","205","101","34.85","152","60","12.92","158.6","59","7.14","10.2","5","2.75","2","false","0.17","0.085","0.0450189155107188","0.269607843137255","Training"
"1400","NM","111","415","false","false","0","132.6","125","22.54","221.1","67","18.79","127.9","101","5.76","12.7","2","3.43","4","true","0.169984917043741","0.0849841700587969","0.0450351837372948","0.27007874015748","Training"
"1244","NE","105","415","false","true","27","141.2","96","24","167.7","94","14.25","274.4","101","12.35","11.4","2","3.08","1","false","0.169971671388102","0.0849731663685152","0.0450072886297376","0.270175438596491","Training"
"102","NV","130","510","false","false","0","154.2","119","26.21","110.2","98","9.37","227.4","117","10.23","9.2","5","2.48","2","false","0.169974059662776","0.08502722323049","0.0449868073878628","0.269565217391304","Training"
"1444","WI","102","408","false","false","0","200.6","106","34.1","152.5","127","12.96","199.4","128","8.97","7.7","2","2.08","3","false","0.169990029910269","0.0849836065573771","0.0449849548645938","0.27012987012987","Training"
"542","SC","108","510","false","false","0","187.4","101","31.86","199.9","126","16.99","216.1","107","9.72","12.6","8","3.4","1","false","0.170010672358591","0.084992496248124","0.0449791763072652","0.26984126984127","Training"
"1502","IN","68","510","false","false","0","249.9","127","42.48","254.5","118","21.63","273.2","98","12.29","8.9","6","2.4","2","true","0.169987995198079","0.0849901768172888","0.0449853587115666","0.269662921348315","Training"
"1076","UT","162","408","false","false","0","184.5","118","31.37","224","95","19.04","180.5","82","8.12","11.6","3","3.13","1","false","0.170027100271003","0.085","0.0449861495844875","0.269827586206897","Training"
"1243","WV","94","415","false","false","0","85.9","113","14.6","226.7","91","19.27","279.6","110","12.58","15.6","16","4.21","0","false","0.169965075669383","0.0850022055580062","0.0449928469241774","0.269871794871795","Training"
"887","VT","99","408","false","true","19","87.7","103","14.91","223","86","18.96","182.3","112","8.2","7.3","4","1.97","2","false","0.170011402508552","0.0850224215246637","0.0449808008776742","0.26986301369863","Training"
"217","RI","114","510","false","true","28","225.8","94","38.39","193","117","16.41","232.4","100","10.46","8.4","9","2.27","4","false","0.170017714791851","0.0850259067357513","0.0450086058519793","0.270238095238095","Training"
"2103","MI","48","415","false","false","0","240","88","40.8","141","117","11.99","128.9","137","5.8","7.1","9","1.92","1","false","0.17","0.0850354609929078","0.0449961210240496","0.270422535211268","Training"
"2061","AR","94","408","false","false","0","136.2","114","23.15","165.1","118","14.03","137.9","71","6.21","9.6","5","2.59","0","false","0.169970631424376","0.0849788007268322","0.045032632342277","0.269791666666667","Training"
"2411","MO","110","415","false","false","0","178.5","124","30.35","146.9","141","12.49","217.1","102","9.77","9.9","7","2.67","1","false","0.170028011204482","0.0850238257317903","0.0450023030861354","0.26969696969697","Training"
"2387","WV","80","415","false","false","0","151.5","89","25.76","131.7","78","11.19","235.3","131","10.59","11.8","4","3.19","0","false","0.17003300330033","0.0849658314350797","0.045006374840629","0.270338983050847","Training"
"592","MO","101","415","false","true","29","121.1","116","20.59","186.4","100","15.84","241.7","75","10.88","10.1","6","2.73","0","false","0.170024772914946","0.0849785407725322","0.0450144807612743","0.27029702970297","Training"
"403","MI","93","415","true","false","0","216.9","61","36.87","207.4","120","17.63","221.7","110","9.98","17.5","5","4.73","1","true","0.169986168741355","0.0850048216007715","0.0450157870996843","0.270285714285714","Training"
"1205","KY","108","415","false","true","35","169.8","136","28.87","173.7","101","14.76","214.6","105","9.66","9.5","7","2.57","2","false","0.170023557126031","0.0849740932642487","0.0450139794967381","0.270526315789474","Training"
"656","CO","121","408","true","false","0","167.7","94","28.51","93.7","121","7.96","241.3","115","10.86","13.4","1","3.62","3","true","0.170005963029219","0.0849519743863394","0.0450062163282221","0.270149253731343","Training"
"1451","IL","70","408","false","false","0","208.7","97","35.48","275.5","83","23.42","182.5","122","8.21","8","3","2.16","2","false","0.170004791566842","0.0850090744101634","0.044986301369863","0.27","Training"
"248","MN","62","415","false","false","0","248.7","109","42.28","220","118","18.7","265.7","78","11.96","13.2","2","3.56","1","true","0.170004020908725","0.085","0.0450131727512232","0.26969696969697","Training"
"1619","MT","60","415","false","false","0","145","133","24.65","209.1","92","17.77","328.5","112","14.78","14.6","2","3.94","1","false","0.17","0.0849832615973218","0.0449923896499239","0.26986301369863","Training"
"622","ME","137","510","false","false","0","110.5","79","18.79","223.2","111","18.97","169.5","64","7.63","10.5","3","2.84","3","false","0.170045248868778","0.0849910394265233","0.0450147492625369","0.27047619047619","Training"
"1264","NC","115","415","true","false","0","180","119","30.6","198.8","126","16.9","217.1","70","9.77","12.4","3","3.35","1","false","0.17","0.085010060362173","0.0450023030861354","0.270161290322581","Training"
"2409","WV","95","415","false","false","0","134.4","104","22.85","152.4","95","12.95","236.5","80","10.64","9.4","3","2.54","1","false","0.170014880952381","0.0849737532808399","0.0449894291754757","0.270212765957447","Training"
"896","TX","19","510","false","true","34","156.6","97","26.62","224.2","97","19.06","260.9","135","11.74","11.3","1","3.05","1","false","0.169987228607918","0.0850133809099019","0.0449980835569184","0.269911504424779","Training"
"1530","WY","70","415","false","false","0","175.4","130","29.82","159.5","130","13.56","260.6","96","11.73","11.6","4","3.13","0","false","0.170011402508552","0.0850156739811912","0.0450115118956255","0.269827586206897","Training"
"593","CO","22","510","false","true","23","182.1","94","30.96","164.6","59","13.99","128.8","102","5.8","12.7","4","3.43","3","false","0.17001647446458","0.0849939246658566","0.0450310559006211","0.27007874015748","Training"
"169","WA","157","415","false","false","0","152.7","105","25.96","257.5","80","21.89","198.1","93","8.91","9.4","4","2.54","1","false","0.170006548788474","0.0850097087378641","0.044977284199899","0.270212765957447","Training"
"1367","MS","105","415","false","false","0","101.4","48","17.24","159.1","119","13.52","259.2","53","11.66","12.2","2","3.29","1","false","0.170019723865878","0.084978001257071","0.0449845679012346","0.269672131147541","Training"
"1864","NM","56","408","false","false","0","146.1","57","24.84","196.2","97","16.68","310.1","110","13.95","9.2","3","2.48","0","false","0.170020533880903","0.0850152905198777","0.04498548855208","0.269565217391304","Training"
"908","CO","76","408","false","true","26","214.6","110","36.48","205.2","87","17.44","134.6","140","6.06","8.1","2","2.19","1","false","0.169990680335508","0.0849902534113061","0.0450222882615156","0.27037037037037","Training"
"160","OK","118","408","false","true","23","289.5","52","49.22","166.6","111","14.16","119.1","88","5.36","9.5","4","2.57","1","false","0.170017271157168","0.0849939975990396","0.0450041981528128","0.270526315789474","Training"
"1719","AR","89","408","true","false","0","206.9","134","35.17","167.7","105","14.25","155.7","86","7.01","10.9","4","2.94","0","false","0.169985500241663","0.0849731663685152","0.0450224791265254","0.269724770642202","Training"
"1290","WI","100","510","false","true","38","224.7","121","38.2","294","131","24.99","290","61","13.05","9.8","6","2.65","0","false","0.170004450378282","0.085","0.045","0.270408163265306","Training"
"1037","WA","121","408","false","false","0","207.9","98","35.34","210.5","96","17.89","109.6","114","4.93","7.7","2","2.08","2","false","0.16998556998557","0.0849881235154394","0.0449817518248175","0.27012987012987","Training"
"1042","NH","111","510","false","false","0","197.1","117","33.51","227.8","128","19.36","214","101","9.63","9.3","11","2.51","0","false","0.170015220700152","0.0849868305531168","0.045","0.26989247311828","Training"
"2240","SC","109","415","false","false","0","222.5","74","37.83","169.7","75","14.42","264.3","94","11.89","9","3","2.43","2","false","0.170022471910112","0.0849734826163819","0.044986757472569","0.27","Training"
"70","CO","55","408","false","true","25","165.6","123","28.15","136.1","95","11.57","175.7","90","7.91","11","2","2.97","3","false","0.169987922705314","0.0850110213078619","0.0450199203187251","0.27","Training"
"263","ME","100","510","false","true","30","58.8","104","10","219.5","107","18.66","152.3","118","6.85","7.1","3","1.92","0","false","0.170068027210884","0.0850113895216401","0.0449770190413657","0.270422535211268","Training"
"2058","CO","107","415","false","false","0","167.3","100","28.44","163.9","79","13.93","185.9","100","8.37","6.7","5","1.81","2","false","0.169994022713688","0.0849908480780964","0.0450242065626681","0.270149253731343","Training"
"56","WY","43","415","true","false","0","251.5","105","42.76","212.8","104","18.09","157.8","67","7.1","9.3","4","2.51","0","false","0.170019880715706","0.0850093984962406","0.0449936628643853","0.26989247311828","Training"
"1055","HI","190","408","false","false","0","150.9","86","25.65","268.6","129","22.83","179.9","73","8.1","14.7","1","3.97","1","false","0.169980119284294","0.0849962769918094","0.0450250138966092","0.270068027210884","Training"
"1903","MA","66","415","false","false","0","116.4","98","19.79","95.6","74","8.13","181.5","94","8.17","10.5","3","2.84","3","false","0.170017182130584","0.0850418410041841","0.0450137741046832","0.27047619047619","Training"
"851","ME","177","415","false","false","0","232.8","106","39.58","175.2","97","14.89","212.2","77","9.55","12.5","7","3.38","2","false","0.170017182130584","0.0849885844748859","0.045004712535344","0.2704","Training"
"61","MN","162","510","false","true","46","224.9","97","38.23","188.2","84","16","254.6","61","11.46","12.1","2","3.27","0","false","0.169986660738106","0.0850159404888417","0.0450117831893166","0.270247933884298","Training"
"1939","SD","121","415","false","false","0","179.4","70","30.5","143","93","12.16","116.3","113","5.23","11.2","5","3.02","1","false","0.170011148272018","0.085034965034965","0.0449699054170249","0.269642857142857","Training"
"1776","UT","71","415","false","false","0","278.9","110","47.41","190.2","67","16.17","255.2","84","11.48","11.7","7","3.16","0","true","0.169989243456436","0.0850157728706625","0.0449843260188088","0.27008547008547","Training"
"1245","NC","73","415","false","true","31","194.4","104","33.05","176","84","14.96","230.1","110","10.35","11.5","3","3.11","0","false","0.170010288065844","0.085","0.044980443285528","0.270434782608696","Training"
